edgebits,nonce,seconds,found,device,cycle
28,335,1.468786,0,0,
28,336,1.468859,0,0,
28,337,1.469579,0,0,
28,338,1.468239,0,0,
28,339,1.462964,0,0,
28,340,1.473163,0,0,
28,341,1.469129,0,0,
28,342,1.467046,0,0,
28,343,1.471729,0,0,
28,344,1.481886,0,0,
28,345,1.469228,0,0,
28,346,1.476236,0,0,
28,347,1.482781,0,0,
28,348,1.473112,0,0,
28,349,1.478680,0,0,
28,350,1.478378,0,0,
28,351,1.465411,0,0,
28,352,1.484515,0,0,
28,353,1.473428,0,0,
28,354,1.453978,0,0,
28,355,1.482424,0,0,
28,356,1.464804,0,0,
28,357,1.474297,0,0,
28,358,1.463527,0,0,
28,359,1.470947,0,0,
28,360,1.469616,0,0,
28,361,1.466440,0,0,
28,362,1.475364,0,0,
28,363,1.490606,0,0,
28,364,1.464491,0,0,
28,365,1.464095,0,0,
28,366,1.471964,0,0,
28,367,1.463096,0,0,
28,368,1.474291,0,0,
28,369,1.474703,0,0,
28,370,1.479702,0,0,
28,371,1.466905,0,0,
28,372,1.481834,0,0,
28,373,1.479867,0,0,
28,374,1.470515,0,0,
28,375,1.467935,0,0,
28,376,1.466801,0,0,
28,377,1.466210,0,0,
28,378,1.478087,0,0,
28,379,1.478631,0,0,
28,380,1.466244,0,0,
28,381,1.476620,0,0,
28,382,1.464643,0,0,
28,383,1.471576,0,0,
28,384,1.464613,0,0,
28,385,1.475035,0,0,
28,386,1.477856,0,0,
28,387,1.469503,0,0,
28,388,1.466280,0,0,
28,389,1.476351,0,0,
28,390,1.465514,0,0,
28,391,1.471037,0,0,
28,392,1.497075,1,0,9d5df5 a7d32d f5f272 16e3846 17180bb 17d1c66 1816282 219403e 27437f2 4d094c4 6c70205 7000ad6 7449967 7a6057a 7cce911 86bb0ef 8dc722f 98f9f5c a4a3038 a6eb466 b21eff1 b9ad523 bbebeb1 c6c8539 c6ddedc d12f3e7 d15485f d30de8e dd59034 decc2df e3066fd e387fee e78f79c ef86598 f25a64c f8815a1 f951663 f9ed4a2 fa41b0d fa72f63 fae78aa fe99ee6
28,393,1.463224,0,0,
28,394,1.469940,0,0,
28,395,1.474064,0,0,
28,396,1.467794,0,0,
28,397,1.479694,0,0,
28,398,1.472140,0,0,
28,399,1.471231,0,0,
28,400,1.466132,0,0,
28,401,1.479902,0,0,
28,402,1.478398,0,0,
28,403,1.464643,0,0,
28,404,1.470154,0,0,
28,405,1.477969,0,0,
28,406,1.469665,0,0,
28,407,1.470568,0,0,
28,408,1.468101,0,0,
28,409,1.465849,0,0,
28,410,1.479213,0,0,
28,411,1.464168,0,0,
28,412,1.474708,0,0,
28,413,1.466364,0,0,
28,414,1.466728,0,0,
28,415,1.473202,0,0,
28,416,1.470494,0,0,
28,417,1.471051,0,0,
28,418,1.465226,0,0,
28,419,1.482352,1,0,54801d a39c5e c928e3 202a9a5 2521448 25272dd 2a7b239 32403a0 343384f 376ad71 381462d 3c28714 3d4cb7b 4081a25 471a843 50eed3b 53d50bb 5e3d082 61da4cc 644b248 67de0f3 72dbebd 740164b 74b3db4 779cb63 7a10267 8100d9d 8a8b6f1 8be6f6f 9a64833 a040c10 a16a0b8 ac3ca19 bb97c1f bec235e c6cd312 d5650bf e7dd44c e8da0f7 ef88c40 f42ac7f f447471
28,420,1.475228,0,0,
28,421,1.471034,0,0,
28,422,1.486838,0,0,
28,423,1.488541,0,0,
28,424,1.467259,0,0,
28,425,1.478630,0,0,
28,426,1.476033,0,0,
28,427,1.472080,0,0,
28,428,1.469569,0,0,
28,429,1.467919,0,0,
28,430,1.472610,0,0,
28,431,1.471161,0,0,
28,432,1.470181,0,0,
28,433,1.476078,0,0,
28,434,1.475402,0,0,
28,435,1.466682,0,0,
28,436,1.469909,0,0,
28,437,1.468172,0,0,
28,438,1.468505,0,0,
28,439,1.466358,0,0,
28,440,1.472641,0,0,
28,441,1.473411,0,0,
28,442,1.462096,0,0,
28,443,1.459495,0,0,
28,444,1.469228,0,0,
28,445,1.471754,0,0,
28,446,1.468766,0,0,
28,447,1.477061,0,0,
28,448,1.469418,0,0,
28,449,1.474044,0,0,
28,450,1.474013,0,0,
28,451,1.470575,0,0,
28,452,1.474696,0,0,
28,453,1.476772,0,0,
28,454,1.473721,0,0,
28,455,1.466259,0,0,
28,456,1.464226,0,0,
28,457,1.480518,0,0,
28,458,1.472062,0,0,
28,459,1.479281,0,0,
28,460,1.479558,0,0,
28,461,1.471975,0,0,
28,462,1.467224,0,0,
28,463,1.467481,0,0,
28,464,1.463739,0,0,
28,465,1.469879,0,0,
28,466,1.475120,0,0,
28,467,1.467578,0,0,
28,468,1.470399,0,0,
28,469,1.476200,0,0,
28,470,1.487884,0,0,
28,471,1.466094,0,0,
28,472,1.478557,0,0,
28,473,1.473826,0,0,
28,474,1.469751,0,0,
28,475,1.471149,0,0,
28,476,1.477553,0,0,
28,477,1.467361,0,0,
28,478,1.466637,0,0,
28,479,1.465783,0,0,
28,480,1.472384,0,0,
28,481,1.477728,0,0,
28,482,1.471688,0,0,
28,483,1.479820,0,0,
28,484,1.467582,0,0,
28,485,1.467070,0,0,
28,486,1.471085,0,0,
28,487,1.457060,0,0,
28,488,1.516698,1,0,9afb2 51f985 936487 b6d125 14a4e91 18e8f68 1b038fa 1b1e7fa 1fc0d44 25e9778 2e3ab90 373b23b 4ac9c51 61a7755 67cf6af 68e854a 7328d9c 7540371 75798c9 779546e 77df5aa 9025ffa 955af33 a07d5e8 af30bcc b4d4e80 bb501e0 bd1be11 c0279b7 c2dd215 cd13a8b ceef076 d232fb3 dabd08e daee25c dcc3060 e20856f e885284 eafab6e f4adda2 f8303d4 fcaea93
28,489,1.477596,0,0,
28,490,1.465386,0,0,
28,491,1.477272,0,0,
28,492,1.474706,0,0,
28,493,1.467726,0,0,
28,494,1.478667,0,0,
28,495,1.476239,0,0,
28,496,1.469714,0,0,
28,497,1.470895,0,0,
28,498,1.475742,0,0,
28,499,1.478466,0,0,
28,500,1.475908,0,0,
28,501,1.468604,0,0,
28,502,1.465656,0,0,
28,503,1.465628,0,0,
28,504,1.480035,0,0,
28,505,1.473763,0,0,
28,506,1.472738,0,0,
28,507,1.480617,0,0,
28,508,1.467877,0,0,
28,509,1.469404,0,0,
28,510,1.471756,0,0,
28,511,1.470997,0,0,
28,512,1.470931,0,0,
28,513,1.480230,0,0,
28,514,1.467957,0,0,
28,515,1.486839,1,0,35aad9 bca656 130298b 1ba6e0e 1e3cca7 2420eed 25d5f6d 27d8b92 297245a 2c738c7 318b153 34b68c1 41e2357 46f18aa 4d4b586 4f77ffd 58d3303 5f476f8 6093a6a 62a55ae 671ddec 6c9301e 7d7b106 846bbe6 8ed22bb a994c1a acd0bd5 acd7655 ad7a09b af48d35 b022b5d cc9d566 ceb324d d3ca523 dd07bc4 dfc7b5a e94be7e e980d67 ecec7bd f2c4202 f944b8f f996276
28,516,1.472439,0,0,
28,517,1.468847,0,0,
28,518,1.471225,0,0,
28,519,1.468055,0,0,
28,520,1.482741,0,0,
28,521,1.478151,0,0,
28,522,1.477590,0,0,
28,523,1.468458,0,0,
28,524,1.469989,0,0,
28,525,1.479099,0,0,
28,526,1.474037,0,0,
28,527,1.480099,0,0,
28,528,1.470040,0,0,
28,529,1.468249,0,0,
28,530,1.465938,0,0,
