edgebits,nonce,seconds,found,device,cycle
28,498,1.567068,0,0,
28,499,1.566292,0,0,
28,500,1.569577,0,0,
28,501,1.552938,0,0,
28,502,1.587452,0,0,
28,503,1.560708,0,0,
28,504,1.553238,0,0,
28,505,1.556837,0,0,
28,506,1.575374,0,0,
28,507,1.555671,0,0,
28,508,1.557797,0,0,
28,509,1.569051,0,0,
28,510,1.539591,0,0,
28,511,1.577355,0,0,
28,512,1.563185,0,0,
28,513,1.560446,0,0,
28,514,1.586964,0,0,
28,515,1.558590,0,0,
28,516,1.548552,0,0,
28,517,1.569574,0,0,
28,518,1.563037,0,0,
28,519,1.560954,0,0,
28,520,1.560380,0,0,
28,521,1.564812,0,0,
28,522,1.563954,0,0,
28,523,1.578697,0,0,
28,524,1.556885,0,0,
28,525,1.575528,0,0,
28,526,1.558367,0,0,
28,527,1.559447,0,0,
28,528,1.578095,0,0,
28,529,1.563852,0,0,
28,530,1.559800,0,0,
28,531,1.562304,0,0,
28,532,1.573588,0,0,
28,533,1.574311,0,0,
28,534,1.558114,0,0,
28,535,1.553413,0,0,
28,536,1.568309,0,0,
28,537,1.559507,0,0,
28,538,1.571511,0,0,
28,539,1.567836,0,0,
28,540,1.555581,0,0,
28,541,1.552027,0,0,
28,542,1.555190,0,0,
28,543,1.572910,0,0,
28,544,1.586527,1,0,5d8e7b 8cacaf a26960 e222bf 213ede2 22182ad 2f8a57f 35d697d 382c165 39a0bc2 401d00b 469b025 54fdb26 5a6752b 5cb36dd 6252545 69d0c1d 72063bd 7334a4c 745b4aa 7481ecc 752fc37 9234f6d 9ce54bc 9e3621f a401d22 ad33392 af4034f b88577e bd1db3d bea1eae c11d350 c599087 c6b16b8 cc20258 cff0aaa d707093 d86008d e3628d6 ed1d10f f478384 fc4629b
28,545,1.570446,0,0,
28,546,1.564544,0,0,
28,547,1.559845,0,0,
28,548,1.552347,0,0,
28,549,1.571669,0,0,
28,550,1.563063,0,0,
28,551,1.555602,0,0,
28,552,1.541498,0,0,
28,553,1.561285,0,0,
28,554,1.568709,0,0,
28,555,1.564494,0,0,
28,556,1.555040,0,0,
28,557,1.559401,0,0,
28,558,1.564281,0,0,
28,559,1.567998,0,0,
28,560,1.553680,0,0,
28,561,1.569029,0,0,
28,562,1.557107,0,0,
28,563,1.567393,0,0,
28,564,1.565521,0,0,
28,565,1.558623,0,0,
28,566,1.581023,0,0,
28,567,1.551685,0,0,
28,568,1.566522,0,0,
28,569,1.560266,0,0,
28,570,1.569667,0,0,
28,571,1.561507,0,0,
28,572,1.559248,0,0,
28,573,1.553805,0,0,
28,574,1.548889,0,0,
28,575,1.575345,0,0,
28,576,1.554017,0,0,
28,577,1.563521,0,0,
28,578,1.575171,0,0,
28,579,1.570509,0,0,
28,580,1.566948,0,0,
28,581,1.556854,0,0,
28,582,1.581164,0,0,
28,583,1.550843,0,0,
28,584,1.575489,0,0,
28,585,1.550352,0,0,
28,586,1.577254,0,0,
28,587,1.561269,0,0,
28,588,1.573586,0,0,
28,589,1.567552,0,0,
28,590,1.576533,0,0,
28,591,1.565507,0,0,
28,592,1.567250,0,0,
28,593,1.565644,0,0,
28,594,1.559100,0,0,
28,595,1.576151,0,0,
28,596,1.559127,0,0,
28,597,1.556838,0,0,
28,598,1.547348,0,0,
28,599,1.566315,0,0,
