edgebits,nonce,seconds,found,device,cycle
29,169,3.204160,0,0,
29,170,3.222184,0,0,
29,171,3.195266,0,0,
29,172,3.275421,1,0,1f04dab 45b067c 4ea5bb2 4f18b21 582c955 6410949 701887e 70d6f17 7f43b7f 84cd7f9 a448dff b33f1e7 bf01b2f bf6c7db c2cca6d c461786 c6ab434 ea3a7c1 f015937 f1732d6 10203151 118319cd 123bf86f 14575189 14a63d34 151fe87a 15208638 16cf54a1 17261da1 17a96378 1986cfe9 19a36f4c 1a253ac2 1a50b0ba 1b009a8a 1b2fee77 1cdd7053 1d666039 1dfe9ae7 1e21909d 1fe6011e 1ff01663
29,173,3.193857,0,0,
29,174,3.196080,0,0,
29,175,3.216935,0,0,
29,176,3.239292,0,0,
29,177,3.190258,0,0,
29,178,3.226094,0,0,
29,179,3.227307,0,0,
29,180,3.243799,0,0,
29,181,3.187328,0,0,
29,182,3.250837,0,0,
29,183,3.195956,0,0,
29,184,3.221913,0,0,
29,185,3.201291,0,0,
29,186,3.204700,0,0,
29,187,3.221549,0,0,
29,188,3.224353,0,0,
29,189,3.194189,0,0,
29,190,3.231139,0,0,
29,191,3.203104,0,0,
29,192,3.214119,0,0,
29,193,3.213494,0,0,
29,194,3.207433,0,0,
29,195,3.180231,0,0,
29,196,3.236736,0,0,
29,197,3.183933,0,0,
29,198,3.208955,0,0,
29,199,3.218539,0,0,
29,200,3.219096,0,0,
29,201,3.230008,0,0,
29,202,3.220492,0,0,
29,203,3.201385,0,0,
29,204,3.204677,0,0,
29,205,3.217441,0,0,
29,206,3.193831,0,0,
29,207,3.217435,0,0,
29,208,3.228828,0,0,
29,209,3.201266,0,0,
29,210,3.203303,0,0,
29,211,3.213764,0,0,
29,212,3.228878,0,0,
29,213,3.176618,0,0,
29,214,3.207880,0,0,
29,215,3.209101,0,0,
29,216,3.193083,0,0,
29,217,3.200592,0,0,
29,218,3.207018,0,0,
29,219,3.185504,0,0,
29,220,3.195500,0,0,
29,221,3.222283,0,0,
29,222,3.203319,0,0,
29,223,3.213764,0,0,
29,224,3.178871,0,0,
29,225,3.221504,0,0,
29,226,3.198896,0,0,
29,227,3.185450,0,0,
29,228,3.225578,0,0,
29,229,3.220247,0,0,
29,230,3.215709,0,0,
29,231,3.242402,0,0,
29,232,3.206544,0,0,
29,233,3.199646,0,0,
29,234,3.213328,0,0,
29,235,3.208457,0,0,
29,236,3.247601,0,0,
29,237,3.207293,0,0,
29,238,3.204367,0,0,
29,239,3.231755,0,0,
29,240,3.206896,0,0,
29,241,3.194440,0,0,
29,242,3.242013,0,0,
29,243,3.214660,0,0,
29,244,3.241624,0,0,
29,245,3.191834,0,0,
29,246,3.196668,0,0,
29,247,3.208497,0,0,
29,248,3.251398,0,0,
29,249,3.226608,0,0,
29,250,3.214164,0,0,
29,251,3.220265,0,0,
29,252,3.190420,0,0,
29,253,3.242177,0,0,
29,254,3.203064,0,0,
29,255,3.210626,0,0,
29,256,3.231393,0,0,
29,257,3.215314,0,0,
29,258,3.199918,0,0,
29,259,3.191352,0,0,
29,260,3.217119,0,0,
29,261,3.207970,0,0,
29,262,3.225891,0,0,
29,263,3.208992,0,0,
29,264,3.194328,0,0,
29,265,3.219091,0,0,
29,266,3.222707,0,0,
29,267,3.211418,0,0,
29,268,3.220314,0,0,
29,269,3.194947,0,0,
29,270,3.201350,0,0,
29,271,3.180769,0,0,
29,272,3.206753,0,0,
29,273,3.219538,0,0,
29,274,3.221741,0,0,
29,275,3.181820,0,0,
29,276,3.220575,0,0,
29,277,3.182456,0,0,
29,278,3.208888,0,0,
29,279,3.233129,0,0,
29,280,3.198663,0,0,
29,281,3.212376,0,0,
29,282,3.233657,0,0,
29,283,3.193233,0,0,
29,284,3.213784,0,0,
29,285,3.197241,0,0,
29,286,3.204943,0,0,
29,287,3.234050,0,0,
29,288,3.212863,0,0,
29,289,3.191632,0,0,
29,290,3.227050,0,0,
29,291,3.219304,0,0,
29,292,3.218918,0,0,
29,293,3.206352,0,0,
29,294,3.204670,0,0,
29,295,3.203328,0,0,
29,296,3.209030,0,0,
29,297,3.218928,0,0,
29,298,3.188840,0,0,
29,299,3.209700,0,0,
29,300,3.216073,0,0,
29,301,3.207211,0,0,
29,302,3.252184,0,0,
29,303,3.232367,0,0,
29,304,3.191328,0,0,
29,305,3.210347,0,0,
29,306,3.207921,0,0,
29,307,3.212057,0,0,
29,308,3.228112,0,0,
29,309,3.201161,0,0,
29,310,3.212205,0,0,
29,311,3.221663,0,0,
29,312,3.200582,0,0,
29,313,3.204492,0,0,
29,314,3.188480,0,0,
29,315,3.213197,0,0,
29,316,3.185468,0,0,
29,317,3.209151,0,0,
29,318,3.238135,0,0,
29,319,3.220515,0,0,
29,320,3.209427,0,0,
29,321,3.218549,0,0,
29,322,3.204060,0,0,
29,323,3.212982,0,0,
