edgebits,nonce,seconds,found,threads
25,413,1.450005,0,8
25,414,1.485253,0,8
25,415,1.411695,0,8
25,416,1.465682,0,8
25,417,1.494359,0,8
25,418,1.471960,0,8
25,419,1.453687,0,8
25,420,1.477918,0,8
25,421,1.450553,0,8
25,422,1.464723,0,8
25,423,1.443807,0,8
25,424,1.459690,0,8
25,425,1.478629,0,8
25,426,1.466643,0,8
25,427,1.454795,0,8
25,428,1.464579,0,8
25,429,1.460673,0,8
25,430,1.459135,0,8
25,431,1.449458,0,8
25,432,1.469008,0,8
25,433,1.404734,0,8
25,434,1.477718,0,8
25,435,1.447269,0,8
25,436,1.451662,0,8
25,437,1.453668,0,8
25,438,1.448570,0,8
25,439,1.453323,0,8
25,440,1.461267,0,8
25,441,1.466100,0,8
25,442,1.465001,0,8
25,443,1.457818,0,8
25,444,1.462912,0,8
25,445,1.449514,0,8
25,446,1.474624,0,8
25,447,1.465110,0,8
25,448,1.470254,1,8
25,449,1.453873,0,8
25,450,1.444903,0,8
25,451,1.480190,0,8
25,452,1.445014,0,8
25,453,1.470266,0,8
25,454,1.451330,0,8
25,455,1.472041,0,8
25,456,1.446974,0,8
25,457,1.427007,0,8
25,458,1.456527,0,8
25,459,1.475851,0,8
25,460,1.464560,0,8
25,461,1.454325,0,8
25,462,1.460451,0,8
25,463,1.443502,0,8
25,464,1.448171,0,8
25,465,1.438570,0,8
25,466,1.488109,0,8
25,467,1.414560,0,8
25,468,1.452756,0,8
25,469,1.434736,0,8
25,470,1.464191,0,8
25,471,1.442711,0,8
25,472,1.459979,0,8
25,473,1.475219,0,8
25,474,1.449761,0,8
25,475,1.459262,0,8
25,476,1.453488,0,8
25,477,1.448178,0,8
25,478,1.419477,0,8
25,479,1.445837,0,8
25,480,1.475884,0,8
25,481,1.465423,0,8
25,482,1.457724,0,8
25,483,1.462062,0,8
25,484,1.456241,0,8
25,485,1.455582,0,8
25,486,1.450405,0,8
25,487,1.455672,0,8
25,488,1.448048,0,8
25,489,1.451815,0,8
25,490,1.443283,0,8
25,491,1.443374,0,8
25,492,1.449658,0,8
25,493,1.438581,0,8
25,494,1.489871,0,8
25,495,1.465643,0,8
25,496,1.451758,0,8
25,497,1.447077,0,8
25,498,1.450808,0,8
25,499,1.458807,0,8
